	DepressionID	P
2894	30248	0.25
2895	30190	0.25
2896	30549	0.25
2897	30552	0.25
2898	116903	0.25
2899	30232	0.25
2900	30398	0.25
2901	30290	0.25
2902	30188	0.25
2903	30241	0.25
2904	30169	0.25
2905	30564	0.25
2906	30436	0.25
2907	30534	0.25
2908	30527	0.25
2909	116287	0.25
2910	30532	0.25
2911	30265	0.25
2912	116031	0.25
2913	30511	0.25
2914	116599	0.25
2915	116721	0.25
2916	30403	0.25
2917	30526	0.25
2918	30500	0.25
2919	30300	0.25
2920	30018	0.25
2921	117041	0.25
2922	30445	0.25
2923	30408	0.25
2924	30189	0.25
2925	30159	0.25
2926	166908	0.25
2927	30354	0.25
2928	30212	0.25
2929	29967	0.25
2930	30571	0.25
2931	30196	0.25
2932	30413	0.25
2933	117000	0.25
2934	30530	0.25
2935	30163	0.25
2936	30531	0.25
2937	30513	0.25
2938	116776	0.25
2939	117379	0.25
2940	30365	0.25
2941	30575	0.25
2942	30231	0.25
2943	30523	0.25
2944	117064	0.25
2945	30140	0.25
2946	30254	0.25
2947	30181	0.25
2948	29968	0.25
2949	30204	0.25
2950	30171	0.25
2951	30187	0.25
2952	30512	0.25
2953	30502	0.25
2954	30370	0.25
2955	116992	0.25
2956	30466	0.25
2957	30525	0.25
2958	30082	0.25
2959	30522	0.25
2960	30176	0.25
2961	29869	0.25
2962	30567	0.25
2963	118120	0.25
2964	30211	0.25
2965	30145	0.25
2966	30225	0.25
2967	116933	0.25
2968	117109	0.25
2969	30385	0.25
2970	116920	0.25
2971	30435	0.25
2972	30279	0.25
2973	30524	0.25
2974	166435	0.25
2975	30119	0.25
2976	30431	0.25
2977	30156	0.25
2978	30133	0.25
2979	30120	0.25
2980	166970	0.25
2981	166971	0.25
2982	30289	0.25
2983	117124	0.25
2984	30337	0.25
2985	29814	0.25
2986	30358	0.25
2987	30407	0.25
2988	30378	0.25
2989	30090	0.25
2990	30475	0.25
2991	30128	0.25
2992	30199	0.25
2993	30048	0.25
2994	30400	0.25
2995	30287	0.25
2996	29950	0.25
2997	30405	0.25
2998	116679	0.25
2999	30124	0.25
3000	30155	0.25
3001	30420	0.25
3002	30479	0.25
3003	30158	0.25
3004	30566	0.25
3005	30076	0.25
3006	30105	0.25
3007	30174	0.25
3008	30344	0.25
3009	30346	0.25
3010	30454	0.25
3011	30499	0.25
3012	29939	0.25
3013	29970	0.25
3014	30000	0.25
3015	29924	0.25
3016	29880	0.25
3017	30129	0.25
3018	30492	0.25
3019	30032	0.25
3020	30139	0.25
3021	30390	0.25
3022	166437	0.25
3023	30143	0.25
3024	29976	0.25
3025	29964	0.25
3026	29957	0.25
3027	30201	0.25
3028	30024	0.25
3029	30051	0.25
3030	30277	0.25
3031	30137	0.25
3032	30011	0.25
3033	117262	0.25
3034	30100	0.25
3035	30127	0.25
3036	30092	0.25
3037	30487	0.25
3038	30099	0.25
3039	30209	0.25
3040	30160	0.25
3041	29975	0.25
3042	30109	0.25
3043	29991	0.25
3044	29897	0.25
3045	30323	0.25
3046	30397	0.25
3047	30299	0.25
3048	30343	0.25
3049	30339	0.25
3050	29946	0.25
3051	30372	0.25
3052	30138	0.25
3053	30019	0.25
3054	29951	0.25
3055	30497	0.25
3056	30136	0.25
3057	30016	0.25
3058	30423	0.25
3059	30443	0.25
3060	30154	0.25
3061	29943	0.25
3062	30012	0.25
3063	30510	0.25
3064	30392	0.25
3065	29981	0.25
3066	30493	0.25
3067	30517	0.25
3068	30402	0.25
3069	30197	0.25
3070	30025	0.25
3071	29876	0.25
3072	30106	0.25
3073	30482	0.25
3074	30238	0.25
3075	30157	0.25
3076	30501	0.25
3077	30131	0.25
3078	30555	0.25
3079	30075	0.25
3080	30330	0.25
3081	30002	0.25
3082	30391	0.25
3083	30146	0.25
3084	30203	0.25
3085	30062	0.25
3086	30121	0.25
3087	30411	0.25
3088	30563	0.26
3089	30508	0.26
3090	30303	0.26
3091	30283	0.26
3092	30544	0.26
3093	30468	0.26
3094	30519	0.26
3095	30536	0.26
3096	30258	0.26
3097	30248	0.26
3098	30190	0.26
3099	30549	0.26
3100	30552	0.26
3101	116903	0.26
3102	30232	0.26
3103	30398	0.26
3104	30290	0.26
3105	30188	0.26
3106	30241	0.26
3107	30169	0.26
3108	30564	0.26
3109	30436	0.26
3110	30534	0.26
3111	30527	0.26
3112	116287	0.26
3113	30532	0.26
3114	30265	0.26
3115	116031	0.26
3116	30511	0.26
3117	116599	0.26
3118	116721	0.26
3119	30403	0.26
3120	30526	0.26
3121	30500	0.26
3122	30300	0.26
3123	30018	0.26
3124	117041	0.26
3125	30445	0.26
3126	30408	0.26
3127	30189	0.26
3128	30159	0.26
3129	166908	0.26
3130	30354	0.26
3131	30212	0.26
3132	29967	0.26
3133	30571	0.26
3134	30196	0.26
3135	30413	0.26
3136	117000	0.26
3137	30530	0.26
3138	30163	0.26
3139	30531	0.26
3140	30513	0.26
3141	116776	0.26
3142	117379	0.26
3143	30365	0.26
3144	30575	0.26
3145	30231	0.26
3146	30523	0.26
3147	117064	0.26
3148	30140	0.26
3149	30254	0.26
3150	30181	0.26
3151	29968	0.26
3152	30204	0.26
3153	30171	0.26
3154	30187	0.26
3155	30512	0.26
3156	30502	0.26
3157	30370	0.26
3158	116992	0.26
3159	30466	0.26
3160	30525	0.26
3161	30082	0.26
3162	30522	0.26
3163	30176	0.26
3164	29869	0.26
3165	30567	0.26
3166	118120	0.26
3167	30211	0.26
3168	30145	0.26
3169	30225	0.26
3170	116933	0.26
3171	117109	0.26
3172	30385	0.26
3173	116920	0.26
3174	30435	0.26
3175	30279	0.26
3176	30524	0.26
3177	166435	0.26
3178	30119	0.26
3179	30431	0.26
3180	30156	0.26
3181	30133	0.26
3182	30120	0.26
3183	166970	0.26
3184	166971	0.26
3185	30289	0.26
3186	117124	0.26
3187	30337	0.26
3188	29814	0.26
3189	30358	0.26
3190	30407	0.26
3191	30378	0.26
3192	30090	0.26
3193	30475	0.26
3194	30128	0.26
3195	30199	0.26
3196	30048	0.26
3197	30400	0.26
3198	30287	0.26
3199	29950	0.26
3200	30405	0.26
3201	116679	0.26
3202	30124	0.26
3203	30155	0.26
3204	30420	0.26
3205	30479	0.26
3206	30158	0.26
3207	30566	0.26
3208	30076	0.26
3209	30105	0.26
3210	30174	0.26
3211	30344	0.26
3212	30346	0.26
3213	30454	0.26
3214	30499	0.26
3215	29939	0.26
3216	29970	0.26
3217	30000	0.26
3218	29924	0.26
3219	29880	0.26
3220	30129	0.26
3221	30492	0.26
3222	30032	0.26
3223	30139	0.26
3224	30390	0.26
3225	166437	0.26
3226	30143	0.26
3227	29976	0.26
3228	29964	0.26
3229	29957	0.26
3230	30201	0.26
3231	30024	0.26
3232	30051	0.26
3233	30277	0.26
3234	30137	0.26
3235	30011	0.26
3236	117262	0.26
3237	30100	0.26
3238	30127	0.26
3239	30092	0.26
3240	30487	0.26
3241	30099	0.26
3242	30209	0.26
3243	30160	0.26
3244	29975	0.26
3245	30109	0.26
3246	29991	0.26
3247	29897	0.26
3248	30323	0.26
3249	30397	0.26
3250	30299	0.26
3251	30343	0.26
3252	30339	0.26
3253	29946	0.26
3254	30372	0.26
3255	30138	0.26
3256	30019	0.26
3257	29951	0.26
3258	30497	0.26
3259	30136	0.26
3260	30016	0.26
3261	30423	0.26
3262	30443	0.26
3263	30154	0.26
3264	29943	0.26
3265	30012	0.26
3266	30510	0.26
3267	30392	0.26
3268	29981	0.26
3269	30493	0.26
3270	30517	0.26
3271	30402	0.26
3272	30197	0.26
3273	30025	0.26
3274	29876	0.26
3275	30106	0.26
3276	30482	0.26
3277	30238	0.26
3278	30157	0.26
3279	30501	0.26
3280	30131	0.26
3281	30555	0.26
3282	30075	0.26
3283	30330	0.26
3284	30002	0.26
3285	30391	0.26
3286	30146	0.26
3287	30203	0.26
3288	30062	0.26
3289	30121	0.26
3290	30411	0.26
3291	30563	0.27
3292	30508	0.27
3293	30303	0.27
3294	30283	0.27
3295	30544	0.27
3296	30468	0.27
3297	30519	0.27
3298	30536	0.27
3299	30258	0.27
3300	30248	0.27
3301	30190	0.27
3302	30549	0.27
3303	30552	0.27
3304	116903	0.27
3305	30232	0.27
3306	30398	0.27
3307	30290	0.27
3308	30188	0.27
3309	30241	0.27
3310	30169	0.27
3311	30564	0.27
3312	30436	0.27
3313	30534	0.27
3314	30527	0.27
3315	116287	0.27
3316	30532	0.27
3317	30265	0.27
3318	116031	0.27
3319	30511	0.27
3320	116599	0.27
3321	116721	0.27
3322	30403	0.27
3323	30526	0.27
3324	30500	0.27
3325	30300	0.27
3326	30018	0.27
3327	117041	0.27
3328	30445	0.27
3329	30408	0.27
3330	30189	0.27
3331	30159	0.27
3332	166908	0.27
3333	30354	0.27
3334	30212	0.27
3335	29967	0.27
3336	30571	0.27
3337	30196	0.27
3338	30413	0.27
3339	117000	0.27
3340	30530	0.27
3341	30163	0.27
3342	30531	0.27
3343	30513	0.27
3344	116776	0.27
3345	117379	0.27
3346	30365	0.27
3347	30575	0.27
3348	30231	0.27
3349	30523	0.27
3350	117064	0.27
3351	30140	0.27
3352	30254	0.27
3353	30181	0.27
3354	29968	0.27
3355	30204	0.27
3356	30171	0.27
3357	30187	0.27
3358	30512	0.27
3359	30502	0.27
3360	30370	0.27
3361	116992	0.27
3362	30466	0.27
3363	30525	0.27
3364	30082	0.27
3365	30522	0.27
3366	30176	0.27
3367	29869	0.27
3368	30567	0.27
3369	118120	0.27
3370	30211	0.27
3371	30145	0.27
3372	30225	0.27
3373	116933	0.27
3374	117109	0.27
3375	30385	0.27
3376	116920	0.27
3377	30435	0.27
3378	30279	0.27
3379	30524	0.27
3380	166435	0.27
3381	30119	0.27
3382	30431	0.27
3383	30156	0.27
3384	30133	0.27
3385	30120	0.27
3386	166970	0.27
3387	166971	0.27
3388	30289	0.27
3389	117124	0.27
3390	30337	0.27
3391	29814	0.27
3392	30358	0.27
3393	30407	0.27
3394	30378	0.27
3395	30090	0.27
3396	30475	0.27
3397	30128	0.27
3398	30199	0.27
3399	30048	0.27
3400	30400	0.27
3401	30287	0.27
3402	29950	0.27
3403	30405	0.27
3404	116679	0.27
3405	30124	0.27
3406	30155	0.27
3407	30420	0.27
3408	30479	0.27
3409	30158	0.27
3410	30566	0.27
3411	30076	0.27
3412	30105	0.27
3413	30174	0.27
3414	30344	0.27
3415	30346	0.27
3416	30454	0.27
3417	30499	0.27
3418	29939	0.27
3419	29970	0.27
3420	30000	0.27
3421	29924	0.27
3422	29880	0.27
3423	30129	0.27
3424	30492	0.27
3425	30032	0.27
3426	30139	0.27
3427	30390	0.27
3428	166437	0.27
3429	30143	0.27
3430	29976	0.27
3431	29964	0.27
3432	29957	0.27
3433	30201	0.27
3434	30024	0.27
3435	30051	0.27
3436	30277	0.27
3437	30137	0.27
3438	30011	0.27
3439	117262	0.27
3440	30100	0.27
3441	30127	0.27
3442	30092	0.27
3443	30487	0.27
3444	30099	0.27
3445	30209	0.27
3446	30160	0.27
3447	29975	0.27
3448	30109	0.27
3449	29991	0.27
3450	29897	0.27
3451	30323	0.27
3452	30397	0.27
3453	30299	0.27
3454	30343	0.27
3455	30339	0.27
3456	29946	0.27
3457	30372	0.27
3458	30138	0.27
3459	30019	0.27
3460	29951	0.27
3461	30497	0.27
3462	30136	0.27
3463	30016	0.27
3464	30423	0.27
3465	30443	0.27
3466	30154	0.27
3467	29943	0.27
3468	30012	0.27
3469	30510	0.27
3470	30392	0.27
3471	29981	0.27
3472	30493	0.27
3473	30517	0.27
3474	30402	0.27
3475	30197	0.27
3476	30025	0.27
3477	29876	0.27
3478	30106	0.27
3479	30482	0.27
3480	30238	0.27
3481	30157	0.27
3482	30501	0.27
3483	30131	0.27
3484	30555	0.27
3485	30075	0.27
3486	30330	0.27
3487	30002	0.27
3488	30391	0.27
3489	30146	0.27
3490	30203	0.27
3491	30062	0.27
3492	30121	0.27
3493	30411	0.27
3494	30563	0.28
3495	30508	0.28
3496	30303	0.28
3497	30283	0.28
3498	30544	0.28
3499	30468	0.28
3500	30519	0.28
3501	30536	0.28
3502	30258	0.28
3503	30248	0.28
3504	30190	0.28
3505	30549	0.28
3506	30552	0.28
3507	116903	0.28
3508	30232	0.28
3509	30398	0.28
3510	30290	0.28
3511	30188	0.28
3512	30241	0.28
3513	30169	0.28
3514	30564	0.28
3515	30436	0.28
3516	30534	0.28
3517	30527	0.28
3518	116287	0.28
3519	30532	0.28
3520	30265	0.28
3521	116031	0.28
3522	30511	0.28
3523	116599	0.28
3524	116721	0.28
3525	30403	0.28
3526	30526	0.28
3527	30500	0.28
3528	30300	0.28
3529	30018	0.28
3530	117041	0.28
3531	30445	0.28
3532	30408	0.28
3533	30189	0.28
3534	30159	0.28
3535	166908	0.28
3536	30354	0.28
3537	30212	0.28
3538	29967	0.28
3539	30571	0.28
3540	30196	0.28
3541	30413	0.28
3542	117000	0.28
3543	30530	0.28
3544	30163	0.28
3545	30531	0.28
3546	30513	0.28
3547	116776	0.28
3548	117379	0.28
3549	30365	0.28
3550	30575	0.28
3551	30231	0.28
3552	30523	0.28
3553	117064	0.28
3554	30140	0.28
3555	30254	0.28
3556	30181	0.28
3557	29968	0.28
3558	30204	0.28
3559	30171	0.28
3560	30187	0.28
3561	30512	0.28
3562	30502	0.28
3563	30370	0.28
3564	116992	0.28
3565	30466	0.28
3566	30525	0.28
3567	30082	0.28
3568	30522	0.28
3569	30176	0.28
3570	29869	0.28
3571	30567	0.28
3572	118120	0.28
3573	30211	0.28
3574	30145	0.28
3575	30225	0.28
3576	116933	0.28
3577	117109	0.28
3578	30385	0.28
3579	116920	0.28
3580	30435	0.28
3581	30279	0.28
3582	30524	0.28
3583	166435	0.28
3584	30119	0.28
3585	30431	0.28
3586	30156	0.28
3587	30133	0.28
3588	30120	0.28
3589	166970	0.28
3590	166971	0.28
3591	30289	0.28
3592	117124	0.28
3593	30337	0.28
3594	29814	0.28
3595	30358	0.28
3596	30407	0.28
3597	30378	0.28
3598	30090	0.28
3599	30475	0.28
3600	30128	0.28
3601	30199	0.28
3602	30048	0.28
3603	30400	0.28
3604	30287	0.28
3605	29950	0.28
3606	30405	0.28
3607	116679	0.28
3608	30124	0.28
3609	30155	0.28
3610	30420	0.28
3611	30479	0.28
3612	30158	0.28
3613	30566	0.28
3614	30076	0.28
3615	30105	0.28
3616	30174	0.28
3617	30344	0.28
3618	30346	0.28
3619	30454	0.28
3620	30499	0.28
3621	29939	0.28
3622	29970	0.28
3623	30000	0.28
3624	29924	0.28
3625	29880	0.28
3626	30129	0.28
3627	30492	0.28
3628	30032	0.28
3629	30139	0.28
3630	30390	0.28
3631	166437	0.28
3632	30143	0.28
3633	29976	0.28
3634	29964	0.28
3635	29957	0.28
3636	30201	0.28
3637	30024	0.28
3638	30051	0.28
3639	30277	0.28
3640	30137	0.28
3641	30011	0.28
3642	117262	0.28
3643	30100	0.28
3644	30127	0.28
3645	30092	0.28
3646	30487	0.28
3647	30099	0.28
3648	30209	0.28
3649	30160	0.28
3650	29975	0.28
3651	30109	0.28
3652	29991	0.28
3653	29897	0.28
3654	30323	0.28
3655	30397	0.28
3656	30299	0.28
3657	30343	0.28
3658	30339	0.28
3659	29946	0.28
3660	30372	0.28
3661	30138	0.28
3662	30019	0.28
3663	29951	0.28
3664	30497	0.28
3665	30136	0.28
3666	30016	0.28
3667	30423	0.28
3668	30443	0.28
3669	30154	0.28
3670	29943	0.28
3671	30012	0.28
3672	30510	0.28
3673	30392	0.28
3674	29981	0.28
3675	30493	0.28
3676	30517	0.28
3677	30402	0.28
3678	30197	0.28
3679	30025	0.28
3680	29876	0.28
3681	30106	0.28
3682	30482	0.28
3683	30238	0.28
3684	30157	0.28
3685	30501	0.28
3686	30131	0.28
3687	30555	0.28
3688	30075	0.28
3689	30330	0.28
3690	30002	0.28
3691	30391	0.28
3692	30146	0.28
3693	30203	0.28
3694	30062	0.28
3695	30121	0.28
3696	30411	0.28
3697	30563	0.29
3698	30508	0.29
3699	30303	0.29
3700	30283	0.29
3701	30544	0.29
3702	30468	0.29
3703	30519	0.29
3704	30536	0.29
3705	30258	0.29
3706	30248	0.29
3707	30190	0.29
3708	30549	0.29
3709	30552	0.29
3710	116903	0.29
3711	30232	0.29
3712	30398	0.29
3713	30290	0.29
3714	30188	0.29
3715	30241	0.29
3716	30169	0.29
3717	30564	0.29
3718	30436	0.29
3719	30534	0.29
3720	30527	0.29
3721	116287	0.29
3722	30532	0.29
3723	30265	0.29
3724	116031	0.29
3725	30511	0.29
3726	116599	0.29
3727	116721	0.29
3728	30403	0.29
3729	30526	0.29
3730	30500	0.29
3731	30300	0.29
3732	30018	0.29
3733	117041	0.29
3734	30445	0.29
3735	30408	0.29
3736	30189	0.29
3737	30159	0.29
3738	166908	0.29
3739	30354	0.29
3740	30212	0.29
3741	29967	0.29
3742	30571	0.29
3743	30196	0.29
3744	30413	0.29
3745	117000	0.29
3746	30530	0.29
3747	30163	0.29
3748	30531	0.29
3749	30513	0.29
3750	116776	0.29
3751	117379	0.29
3752	30365	0.29
3753	30575	0.29
3754	30231	0.29
3755	30523	0.29
3756	117064	0.29
3757	30140	0.29
3758	30254	0.29
3759	30181	0.29
3760	29968	0.29
3761	30204	0.29
3762	30171	0.29
3763	30187	0.29
3764	30512	0.29
3765	30502	0.29
3766	30370	0.29
3767	116992	0.29
3768	30466	0.29
3769	30525	0.29
3770	30082	0.29
3771	30522	0.29
3772	30176	0.29
3773	29869	0.29
3774	30567	0.29
3775	118120	0.29
3776	30211	0.29
3777	30145	0.29
3778	30225	0.29
3779	116933	0.29
3780	117109	0.29
3781	30385	0.29
3782	116920	0.29
3783	30435	0.29
3784	30279	0.29
3785	30524	0.29
3786	166435	0.29
3787	30119	0.29
3788	30431	0.29
3789	30156	0.29
3790	30133	0.29
3791	30120	0.29
3792	166970	0.29
3793	166971	0.29
3794	30289	0.29
3795	117124	0.29
3796	30337	0.29
3797	29814	0.29
3798	30358	0.29
3799	30407	0.29
3800	30378	0.29
3801	30090	0.29
3802	30475	0.29
3803	30128	0.29
3804	30199	0.29
3805	30048	0.29
3806	30400	0.29
3807	30287	0.29
3808	29950	0.29
3809	30405	0.29
3810	116679	0.29
3811	30124	0.29
3812	30155	0.29
3813	30420	0.29
3814	30479	0.29
3815	30158	0.29
3816	30566	0.29
3817	30076	0.29
3818	30105	0.29
3819	30174	0.29
3820	30344	0.29
3821	30346	0.29
3822	30454	0.29
3823	30499	0.29
3824	29939	0.29
3825	29970	0.29
3826	30000	0.29
3827	29924	0.29
3828	29880	0.29
3829	30129	0.29
3830	30492	0.29
3831	30032	0.29
3832	30139	0.29
3833	30390	0.29
3834	166437	0.29
3835	30143	0.29
3836	29976	0.29
3837	29964	0.29
3838	29957	0.29
3839	30201	0.29
3840	30024	0.29
3841	30051	0.29
3842	30277	0.29
3843	30137	0.29
3844	30011	0.29
3845	117262	0.29
3846	30100	0.29
3847	30127	0.29
3848	30092	0.29
3849	30487	0.29
3850	30099	0.29
3851	30209	0.29
3852	30160	0.29
3853	29975	0.29
3854	30109	0.29
3855	29991	0.29
3856	29897	0.29
3857	30323	0.29
3858	30397	0.29
3859	30299	0.29
3860	30343	0.29
3861	30339	0.29
3862	29946	0.29
3863	30372	0.29
3864	30138	0.29
3865	30019	0.29
3866	29951	0.29
3867	30497	0.29
3868	30136	0.29
3869	30016	0.29
3870	30423	0.29
3871	30443	0.29
3872	30154	0.29
3873	29943	0.29
3874	30012	0.29
3875	30510	0.29
3876	30392	0.29
3877	29981	0.29
3878	30493	0.29
3879	30517	0.29
3880	30402	0.29
3881	30197	0.29
3882	30025	0.29
3883	29876	0.29
3884	30106	0.29
3885	30482	0.29
3886	30238	0.29
3887	30157	0.29
3888	30501	0.29
3889	30131	0.29
3890	30555	0.29
3891	30075	0.29
3892	30330	0.29
3893	30002	0.29
3894	30391	0.29
3895	30146	0.29
3896	30203	0.29
3897	30062	0.29
3898	30121	0.29
3899	30411	0.29
3900	30563	0.3
3901	30508	0.3
3902	30303	0.3
3903	30283	0.3
3904	30544	0.3
3905	30468	0.3
3906	30519	0.3
3907	30536	0.3
3908	30258	0.3
3909	30248	0.3
3910	30190	0.3
3911	30549	0.3
3912	30181	0.3
3913	116903	0.3
3914	30310	0.3
3915	30232	0.3
3916	30398	0.3
3917	30290	0.3
3918	30188	0.3
3919	30241	0.3
3920	30169	0.3
3921	30564	0.3
3922	30436	0.3
3923	30534	0.3
3924	30209	0.3
3925	30527	0.3
3926	116287	0.3
3927	30376	0.3
3928	30265	0.3
3929	116031	0.3
3930	30511	0.3
3931	116599	0.3
3932	116721	0.3
3933	30403	0.3
3934	30526	0.3
3935	30500	0.3
3936	30018	0.3
3937	117041	0.3
3938	30445	0.3
3939	30408	0.3
3940	30189	0.3
3941	30387	0.3
3942	30159	0.3
3943	166908	0.3
3944	30553	0.3
3945	30212	0.3
3946	30497	0.3
3947	30571	0.3
3948	30196	0.3
3949	30413	0.3
3950	117000	0.3
3951	30530	0.3
3952	30163	0.3
3953	30531	0.3
3954	30513	0.3
3955	30199	0.3
3956	116776	0.3
3957	117379	0.3
3958	30264	0.3
3959	30365	0.3
3960	30575	0.3
3961	166971	0.3
3962	30231	0.3
3963	30523	0.3
3964	117064	0.3
3965	30140	0.3
3966	30254	0.3
3967	30552	0.3
3968	29968	0.3
3969	30323	0.3
3970	30204	0.3
3971	30171	0.3
3972	30187	0.3
3973	30512	0.3
3974	30502	0.3
3975	30370	0.3
3976	116992	0.3
3977	30466	0.3
3978	30525	0.3
3979	30082	0.3
3980	30522	0.3
3981	30176	0.3
3982	29869	0.3
3983	30567	0.3
3984	118120	0.3
3985	30211	0.3
3986	30145	0.3
3987	30225	0.3
3988	116933	0.3
3989	117109	0.3
3990	30276	0.3
3991	30385	0.3
3992	116920	0.3
3993	30435	0.3
3994	30279	0.3
3995	30524	0.3
3996	166435	0.3
3997	30493	0.3
3998	30119	0.3
3999	30431	0.3
4000	30318	0.3
4001	30133	0.3
4002	30120	0.3
4003	166970	0.3
4004	30354	0.3
4005	30076	0.3
4006	30289	0.3
4007	117124	0.3
4008	30337	0.3
4009	29814	0.3
4010	30358	0.3
4011	30407	0.3
4012	30378	0.3
4013	30090	0.3
4014	30475	0.3
4015	30128	0.3
4016	30300	0.3
4017	30048	0.3
4018	30400	0.3
4019	30287	0.3
4020	29950	0.3
4021	30280	0.3
4022	116679	0.3
4023	30124	0.3
4024	30155	0.3
4025	30420	0.3
4026	30479	0.3
4027	30558	0.3
4028	30566	0.3
4029	30288	0.3
4030	30105	0.3
4031	30174	0.3
4032	30344	0.3
4033	30346	0.3
4034	30454	0.3
4035	30499	0.3
4036	29939	0.3
4037	29970	0.3
4038	30000	0.3
4039	29924	0.3
4040	29880	0.3
4041	30129	0.3
4042	30492	0.3
4043	30032	0.3
4044	30139	0.3
4045	30390	0.3
4046	166437	0.3
4047	30555	0.3
4048	29976	0.3
4049	29964	0.3
4050	29957	0.3
4051	30024	0.3
4052	30156	0.3
4053	30277	0.3
4054	30137	0.3
4055	30011	0.3
4056	117262	0.3
4057	30100	0.3
4058	30127	0.3
4059	30368	0.3
4060	30092	0.3
4061	30487	0.3
4062	30099	0.3
4063	29975	0.3
4064	30051	0.3
4065	30143	0.3
4066	30160	0.3
4067	30352	0.3
4068	30550	0.3
4069	30109	0.3
4070	30217	0.3
4071	29991	0.3
4072	30399	0.3
4073	30158	0.3
4074	30397	0.3
4075	30299	0.3
4076	29967	0.3
4077	30343	0.3
4078	30339	0.3
4079	29946	0.3
4080	30372	0.3
4081	30138	0.3
4082	30019	0.3
4083	29951	0.3
4084	30201	0.3
4085	30532	0.3
4086	30136	0.3
4087	30016	0.3
4088	30423	0.3
4089	30443	0.3
4090	30154	0.3
4091	30405	0.3
4092	29943	0.3
4093	30012	0.3
4094	30510	0.3
4095	30392	0.3
4096	29981	0.3
4097	30388	0.3
4098	30294	0.3
4099	30517	0.3
4100	30381	0.3
4101	30197	0.3
4102	30025	0.3
4103	29876	0.3
4104	30382	0.3
4105	30106	0.3
4106	30482	0.3
4107	30238	0.3
4108	30157	0.3
4109	30501	0.3
4110	30131	0.3
4111	30402	0.3
4112	30075	0.3
4113	30330	0.3
4114	30002	0.3
4115	30391	0.3
4116	30146	0.3
4117	29897	0.3
4118	30203	0.3
4119	30062	0.3
4120	30121	0.3
4121	30411	0.3
4122	30563	0.31
4123	30508	0.31
4124	30303	0.31
4125	30283	0.31
4126	30544	0.31
4127	30468	0.31
4128	30519	0.31
4129	30536	0.31
4130	30258	0.31
4131	30248	0.31
4132	30190	0.31
4133	30549	0.31
4134	30181	0.31
4135	116903	0.31
4136	30310	0.31
4137	30232	0.31
4138	30398	0.31
4139	30290	0.31
4140	30188	0.31
4141	30241	0.31
4142	30169	0.31
4143	30564	0.31
4144	30436	0.31
4145	30534	0.31
4146	30209	0.31
4147	30527	0.31
4148	116287	0.31
4149	30376	0.31
4150	30265	0.31
4151	116031	0.31
4152	30511	0.31
4153	116599	0.31
4154	116721	0.31
4155	30403	0.31
4156	30526	0.31
4157	30500	0.31
4158	30018	0.31
4159	117041	0.31
4160	30445	0.31
4161	30408	0.31
4162	30189	0.31
4163	30387	0.31
4164	30159	0.31
4165	166908	0.31
4166	30553	0.31
4167	30212	0.31
4168	30497	0.31
4169	30571	0.31
4170	30196	0.31
4171	30413	0.31
4172	117000	0.31
4173	30530	0.31
4174	30163	0.31
4175	30531	0.31
4176	30513	0.31
4177	30199	0.31
4178	116776	0.31
4179	117379	0.31
4180	30264	0.31
4181	30365	0.31
4182	30575	0.31
4183	166971	0.31
4184	30231	0.31
4185	30523	0.31
4186	117064	0.31
4187	30140	0.31
4188	30589	0.31
4189	30254	0.31
4190	30552	0.31
4191	29968	0.31
4192	30323	0.31
4193	30204	0.31
4194	30171	0.31
4195	30187	0.31
4196	30512	0.31
4197	30502	0.31
4198	30370	0.31
4199	116992	0.31
4200	30466	0.31
4201	30525	0.31
4202	30082	0.31
4203	30522	0.31
4204	30176	0.31
4205	29869	0.31
4206	30567	0.31
4207	118120	0.31
4208	30211	0.31
4209	30145	0.31
4210	30225	0.31
4211	116933	0.31
4212	117109	0.31
4213	30276	0.31
4214	30385	0.31
4215	116920	0.31
4216	30435	0.31
4217	30279	0.31
4218	30524	0.31
4219	166435	0.31
4220	30493	0.31
4221	30119	0.31
4222	30431	0.31
4223	30318	0.31
4224	30133	0.31
4225	30120	0.31
4226	166970	0.31
4227	30354	0.31
4228	30076	0.31
4229	30289	0.31
4230	117124	0.31
4231	30337	0.31
4232	29814	0.31
4233	30358	0.31
4234	30407	0.31
4235	30378	0.31
4236	30090	0.31
4237	30475	0.31
4238	30128	0.31
4239	30300	0.31
4240	30048	0.31
4241	30400	0.31
4242	30287	0.31
4243	29950	0.31
4244	30280	0.31
4245	116679	0.31
4246	30124	0.31
4247	30155	0.31
4248	30420	0.31
4249	30479	0.31
4250	30558	0.31
4251	30566	0.31
4252	30288	0.31
4253	30105	0.31
4254	30174	0.31
4255	30344	0.31
4256	30346	0.31
4257	30454	0.31
4258	30499	0.31
4259	29939	0.31
4260	29970	0.31
4261	30000	0.31
4262	29924	0.31
4263	29880	0.31
4264	30129	0.31
4265	30492	0.31
4266	30032	0.31
4267	30139	0.31
4268	30390	0.31
4269	166437	0.31
4270	30555	0.31
4271	29976	0.31
4272	29964	0.31
4273	29957	0.31
4274	30024	0.31
4275	30156	0.31
4276	30277	0.31
4277	30137	0.31
4278	30011	0.31
4279	117262	0.31
4280	30100	0.31
4281	30127	0.31
4282	30368	0.31
4283	30092	0.31
4284	30487	0.31
4285	30099	0.31
4286	29975	0.31
4287	30051	0.31
4288	30143	0.31
4289	30160	0.31
4290	30352	0.31
4291	30550	0.31
4292	30109	0.31
